source_split,filename,filepath,x1,y1,x2,y2,width_px,height_px
raw_images,369.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\369.jpg,915.8243408203125,147.5413818359375,1363.9700927734375,943.325439453125,448.145751953125,795.7840576171875
raw_images,369.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\369.jpg,584.4479370117188,1368.4322509765625,1260.5064697265625,1790.49658203125,676.0585327148438,422.0643310546875
raw_images,369.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\369.jpg,803.1148071289062,707.751953125,1040.877685546875,1564.183837890625,237.76287841796875,856.431884765625
raw_images,370.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\370.jpg,258.1072998046875,229.74295043945312,926.2647705078125,646.0615234375,668.157470703125,416.3185729980469
raw_images,370.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\370.jpg,500.0898742675781,4.515066146850586,704.3954467773438,642.4595336914062,204.30557250976562,637.9444675445557
raw_images,371.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\371.jpg,520.975341796875,69.27273559570312,977.266845703125,854.3286743164062,456.29150390625,785.0559387207031
raw_images,371.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\371.jpg,422.5801086425781,615.9124755859375,655.3107299804688,1358.23779296875,232.73062133789062,742.3253173828125
raw_images,372.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\372.jpg,258.68115234375,320.6974792480469,919.43798828125,710.598388671875,660.7568359375,389.9009094238281
raw_images,373.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\373.jpg,248.14227294921875,92.34741973876953,661.4887084960938,947.874755859375,413.346435546875,855.5273361206055
raw_images,374.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\374.jpg,544.32421875,142.2032012939453,907.6983032226562,810.0178833007812,363.37408447265625,667.8146820068359
raw_images,375.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\375.jpg,189.9877471923828,250.9524688720703,1060.213134765625,685.2728881835938,870.2253875732422,434.32041931152344
raw_images,375.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\375.jpg,813.97509765625,197.77078247070312,1146.2918701171875,1182.6278076171875,332.3167724609375,984.8570251464844
raw_images,376.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\376.jpg,213.93836975097656,91.14436340332031,542.6734619140625,1091.6971435546875,328.73509216308594,1000.5527801513672
raw_images,377.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\377.jpg,145.2020721435547,108.08197784423828,404.26019287109375,1093.294189453125,259.05812072753906,985.2122116088867
raw_images,378.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\378.jpg,137.4778594970703,143.0430450439453,994.6297607421875,579.24609375,857.1519012451172,436.2030487060547
raw_images,379.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\379.jpg,12.370610237121582,208.3665008544922,951.8795166015625,758.6430053710938,939.5089063644409,550.2765045166016
raw_images,380.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\380.jpg,235.69601440429688,173.91241455078125,1010.4629516601562,601.4718627929688,774.7669372558594,427.5594482421875
raw_images,380.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\380.jpg,60.44778823852539,176.14797973632812,396.51287841796875,498.4739074707031,336.06509017944336,322.325927734375
raw_images,381.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\381.jpg,209.9042205810547,167.62127685546875,442.0860900878906,891.2313232421875,232.18186950683594,723.6100463867188
raw_images,382.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\382.jpg,234.3363037109375,115.27698516845703,565.1318969726562,424.5995178222656,330.79559326171875,309.3225326538086
raw_images,382.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\382.jpg,418.5044250488281,105.63986206054688,828.4212646484375,299.5943603515625,409.9168395996094,193.95449829101562
raw_images,383.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\383.jpg,332.262939453125,373.3609313964844,1315.319091796875,761.3866577148438,983.05615234375,388.0257263183594
raw_images,384.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\384.jpg,417.7718811035156,171.61520385742188,680.212158203125,1030.2510986328125,262.4402770996094,858.6358947753906
raw_images,385.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\385.jpg,97.11163330078125,84.73336791992188,1036.7275390625,615.7007446289062,939.6159057617188,530.9673767089844
raw_images,385.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\385.jpg,596.7735595703125,747.7935180664062,1364.5892333984375,1190.427734375,767.815673828125,442.63421630859375
raw_images,385.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\385.jpg,406.8666076660156,741.8630981445312,752.0518798828125,1084.535888671875,345.1852722167969,342.67279052734375
raw_images,386.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\386.jpg,199.6223907470703,134.77395629882812,1100.5159912109375,505.4589538574219,900.8936004638672,370.68499755859375
raw_images,387.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\387.jpg,174.92677307128906,231.48507690429688,837.4141235351562,500.91485595703125,662.4873504638672,269.4297790527344
raw_images,388.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\388.jpg,149.88336181640625,202.7042236328125,809.66064453125,472.8368835449219,659.7772827148438,270.1326599121094
raw_images,389.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\389.jpg,60.476104736328125,64.29338836669922,671.5352783203125,873.6299438476562,611.0591735839844,809.336555480957
raw_images,389.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\389.jpg,413.4228820800781,130.3218536376953,1069.7249755859375,399.2816162109375,656.3020935058594,268.9597625732422
raw_images,390.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\390.jpg,274.3313903808594,29.355304718017578,556.3133544921875,891.1516723632812,281.9819641113281,861.7963676452637
raw_images,391.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\391.jpg,678.1865844726562,934.2488403320312,1293.700927734375,1746.7677001953125,615.5143432617188,812.5188598632812
raw_images,391.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\391.jpg,1040.71435546875,1001.835693359375,1691.0396728515625,1275.0548095703125,650.3253173828125,273.2191162109375
raw_images,391.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\391.jpg,230.23191833496094,802.6268310546875,806.9647216796875,1314.2099609375,576.7328033447266,511.5831298828125
raw_images,391.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\391.jpg,569.8820190429688,116.84498596191406,871.9359741210938,997.9214477539062,302.053955078125,881.0764617919922
raw_images,392.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\392.jpg,149.7767333984375,220.19036865234375,731.7980346679688,742.9143676757812,582.0213012695312,522.7239990234375
raw_images,393.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\393.jpg,211.2506103515625,41.8538703918457,491.2855529785156,906.049560546875,280.0349426269531,864.1956901550293
raw_images,394.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\394.jpg,155.50096130371094,180.6123504638672,858.5278930664062,697.1555786132812,703.0269317626953,516.5432281494141
raw_images,395.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\395.jpg,307.27557373046875,226.7854461669922,531.9280395507812,688.65478515625,224.6524658203125,461.8693389892578
raw_images,396.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\396.jpg,250.6503143310547,73.58901977539062,550.6925659179688,1074.0,300.04225158691406,1000.4109802246094
raw_images,397.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\397.jpg,334.32537841796875,254.3844757080078,565.0013427734375,727.0343627929688,230.67596435546875,472.64988708496094
raw_images,397.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\397.jpg,776.18017578125,295.2208251953125,1065.97705078125,1311.079833984375,289.796875,1015.8590087890625
raw_images,398.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\398.jpg,448.70916748046875,105.87371063232422,820.5052490234375,1067.498046875,371.79608154296875,961.6243362426758
raw_images,399.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\399.jpg,191.14637756347656,197.96209716796875,515.068359375,514.2244262695312,323.92198181152344,316.2623291015625
raw_images,400.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\400.jpg,199.5336151123047,370.53546142578125,1112.6048583984375,680.05029296875,913.0712432861328,309.51483154296875
raw_images,400.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\400.jpg,0.7494704127311707,991.2308959960938,470.9180908203125,1156.9481201171875,470.16862040758133,165.71722412109375
raw_images,401.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\401.jpg,192.3346405029297,321.456787109375,959.2412109375,873.5869140625,766.9065704345703,552.130126953125
raw_images,402.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\402.jpg,4.954794406890869,291.2735290527344,1015.5529174804688,669.5201416015625,1010.5981230735779,378.2466125488281
raw_images,403.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\403.jpg,364.6266174316406,110.68461608886719,710.951171875,879.259765625,346.3245544433594,768.5751495361328
raw_images,403.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\403.jpg,585.81884765625,803.2100830078125,1173.53515625,1139.1719970703125,587.71630859375,335.9619140625
raw_images,404.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\404.jpg,520.7537231445312,139.13821411132812,880.2579345703125,908.2257690429688,359.50421142578125,769.0875549316406
raw_images,404.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\404.jpg,725.7174682617188,807.4359741210938,1749.278564453125,1194.063720703125,1023.5610961914062,386.62774658203125
raw_images,405.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\405.jpg,1715.0665283203125,939.523193359375,2515.361328125,1566.6920166015625,800.2947998046875,627.1688232421875
raw_images,405.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\405.jpg,2213.15771484375,330.6491394042969,3136.9951171875,689.5221557617188,923.83740234375,358.8730163574219
raw_images,405.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\405.jpg,295.2682800292969,721.885986328125,683.258056640625,1527.196533203125,387.9897766113281,805.310546875
raw_images,405.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\405.jpg,481.3345947265625,1393.024169921875,1540.5601806640625,1804.5672607421875,1059.2255859375,411.5430908203125
raw_images,406.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\406.jpg,1183.021728515625,415.47320556640625,1947.2138671875,986.9935302734375,764.192138671875,571.5203247070312
raw_images,406.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\406.jpg,0.0,851.8076782226562,989.2704467773438,1228.673583984375,989.2704467773438,376.86590576171875
raw_images,406.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\406.jpg,0.0,114.44511413574219,120.51486206054688,1006.5487060546875,120.51486206054688,892.1035919189453
raw_images,407.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\407.jpg,707.808349609375,556.140625,1307.923828125,1514.0728759765625,600.115478515625,957.9322509765625
raw_images,407.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\407.jpg,1243.9222412109375,904.3124389648438,1627.6019287109375,1702.95361328125,383.6796875,798.6411743164062
raw_images,407.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\407.jpg,1086.252685546875,1040.2601318359375,1566.082275390625,1533.8724365234375,479.82958984375,493.6123046875
raw_images,407.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\407.jpg,718.8878784179688,158.62457275390625,1011.267578125,1009.774169921875,292.37969970703125,851.1495971679688
raw_images,407.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\407.jpg,700.81201171875,842.6712036132812,1108.76806640625,1513.909423828125,407.9560546875,671.2382202148438
raw_images,408.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\408.jpg,328.96466064453125,99.75907135009766,725.1403198242188,880.7566528320312,396.1756591796875,780.9975814819336
raw_images,408.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\408.jpg,173.66110229492188,226.96188354492188,687.6375732421875,722.9230346679688,513.9764709472656,495.9611511230469
raw_images,409.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\409.jpg,340.8209533691406,0.0,929.3776245117188,967.3115234375,588.5566711425781,967.3115234375
raw_images,409.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\409.jpg,327.8761291503906,302.6783752441406,732.6386108398438,952.1483154296875,404.7624816894531,649.4699401855469
raw_images,409.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\409.jpg,717.553955078125,504.4122009277344,1031.0,1011.05322265625,313.446044921875,506.6410217285156
raw_images,410.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\410.jpg,296.9069519042969,0.0,578.6900024414062,846.9097900390625,281.7830505371094,846.9097900390625
raw_images,410.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\410.jpg,279.55670166015625,394.28729248046875,864.0447387695312,883.05224609375,584.488037109375,488.76495361328125
raw_images,411.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\411.jpg,653.7822265625,348.0700988769531,1052.5499267578125,1140.8243408203125,398.7677001953125,792.7542419433594
raw_images,411.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\411.jpg,121.84208679199219,0.0,726.086181640625,955.947509765625,604.2440948486328,955.947509765625
raw_images,411.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\411.jpg,113.45931243896484,280.18707275390625,516.6605834960938,944.316162109375,403.2012710571289,664.1290893554688
raw_images,411.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\411.jpg,505.57342529296875,480.7121887207031,1010.8939208984375,980.9524536132812,505.32049560546875,500.2402648925781
raw_images,412.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\412.jpg,502.5417175292969,225.19261169433594,880.6880493164062,1196.3853759765625,378.1463317871094,971.1927642822266
raw_images,413.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\413.jpg,284.08050537109375,302.1781005859375,617.732177734375,687.9562377929688,333.65167236328125,385.77813720703125
raw_images,414.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\414.jpg,693.5177612304688,237.41000366210938,1007.8973388671875,1252.8099365234375,314.37957763671875,1015.3999328613281
raw_images,414.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\414.jpg,250.74473571777344,258.258056640625,466.8926696777344,609.551513671875,216.14793395996094,351.29345703125
raw_images,415.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\415.jpg,240.17086791992188,58.2248649597168,547.0068969726562,1033.0,306.8360290527344,974.7751350402832
raw_images,416.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\416.jpg,291.0037536621094,178.4069366455078,487.1705322265625,519.22998046875,196.16677856445312,340.8230438232422
raw_images,417.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\417.jpg,39.79327392578125,245.51039123535156,870.5516357421875,551.2969970703125,830.7583618164062,305.78660583496094
raw_images,417.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\417.jpg,806.8268432617188,684.1144409179688,1023.9885864257812,1033.345703125,217.1617431640625,349.23126220703125
raw_images,418.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\418.jpg,0.0,431.6549072265625,829.0848999023438,702.7303466796875,829.0848999023438,271.075439453125
raw_images,419.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\419.jpg,617.9168090820312,269.0353698730469,963.4136352539062,1084.035400390625,345.496826171875,815.0000305175781
raw_images,419.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\419.jpg,290.4321594238281,179.8639373779297,634.125732421875,894.2105102539062,343.6935729980469,714.3465728759766
raw_images,419.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\419.jpg,0.0,613.8370361328125,148.7468719482422,1024.13623046875,148.7468719482422,410.2991943359375
raw_images,420.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\420.jpg,38.10211944580078,262.9283142089844,817.2097778320312,736.6220703125,779.1076583862305,473.6937561035156
raw_images,420.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\420.jpg,508.94818115234375,603.013671875,1331.618896484375,1003.6405029296875,822.6707153320312,400.6268310546875
raw_images,421.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\421.jpg,247.85897827148438,685.1954956054688,1053.1177978515625,1361.0196533203125,805.2588195800781,675.8241577148438
raw_images,421.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\421.jpg,475.0595397949219,21.888397216796875,823.3320922851562,852.1767578125,348.2725524902344,830.2883605957031
raw_images,422.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\422.jpg,340.8923034667969,45.36936569213867,682.3648681640625,873.6958618164062,341.4725646972656,828.3264961242676
raw_images,423.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\423.jpg,96.72711181640625,236.4548797607422,911.2120361328125,896.593994140625,814.4849243164062,660.1391143798828
raw_images,424.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\424.jpg,220.77000427246094,30.378231048583984,885.8563232421875,748.961181640625,665.0863189697266,718.582950592041
raw_images,425.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\425.jpg,520.9354248046875,24.263439178466797,859.203857421875,918.8744506835938,338.2684326171875,894.611011505127
raw_images,425.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\425.jpg,471.082763671875,262.2051696777344,751.1432495117188,1146.260009765625,280.06048583984375,884.0548400878906
raw_images,426.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\426.jpg,258.95458984375,0.0,596.3999633789062,673.2758178710938,337.44537353515625,673.2758178710938
raw_images,427.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\427.jpg,99.28630065917969,395.3299255371094,756.8490600585938,1143.8773193359375,657.5627593994141,748.5473937988281
raw_images,427.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\427.jpg,1230.806396484375,387.1183776855469,1570.324462890625,1198.2401123046875,339.51806640625,811.1217346191406
raw_images,427.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\427.jpg,884.7333984375,299.53826904296875,1232.0296630859375,1010.3624267578125,347.2962646484375,710.8241577148438
raw_images,427.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\427.jpg,198.1044158935547,2.1880643367767334,484.9270324707031,591.4216918945312,286.82261657714844,589.2336275577545
raw_images,428.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\428.jpg,435.5605163574219,188.13107299804688,776.287109375,1159.090576171875,340.7265930175781,970.9595031738281
raw_images,429.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\429.jpg,133.6925048828125,792.2037963867188,1025.8223876953125,1209.0245361328125,892.1298828125,416.82073974609375
raw_images,429.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\429.jpg,673.696044921875,252.9205780029297,1091.135009765625,1027.44140625,417.43896484375,774.5208282470703
raw_images,429.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\429.jpg,976.3171997070312,652.4783935546875,1246.2296142578125,1587.0697021484375,269.91241455078125,934.59130859375
raw_images,429.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\429.jpg,138.5407257080078,300.91552734375,380.3624267578125,761.0784301757812,241.8217010498047,460.16290283203125
raw_images,430.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\430.jpg,861.6728515625,204.0630340576172,1110.2664794921875,664.2973022460938,248.5936279296875,460.23426818847656
raw_images,430.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\430.jpg,444.68218994140625,210.19044494628906,750.4404296875,1147.186279296875,305.75823974609375,936.9958343505859
raw_images,430.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\430.jpg,863.38623046875,677.4735107421875,1379.461181640625,1119.8125,516.074951171875,442.3389892578125
raw_images,431.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\431.jpg,277.12939453125,199.55393981933594,687.3978881835938,976.78662109375,410.26849365234375,777.2326812744141
raw_images,431.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\431.jpg,4.042540550231934,724.075439453125,613.4837646484375,1001.2766723632812,609.4412240982056,277.20123291015625
raw_images,432.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\432.jpg,319.9626159667969,149.9265594482422,595.3569946289062,1079.296630859375,275.3943786621094,929.3700714111328
raw_images,433.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\433.jpg,659.5199584960938,516.508056640625,926.1442260742188,1212.0,266.624267578125,695.491943359375
raw_images,433.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\433.jpg,1.9694583415985107,646.9703369140625,701.089599609375,1038.911865234375,699.1201412677765,391.9415283203125
raw_images,433.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\433.jpg,358.11309814453125,119.9019775390625,774.89306640625,852.7714233398438,416.77996826171875,732.8694458007812
raw_images,434.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\434.jpg,163.5155029296875,135.29922485351562,371.2076721191406,583.2691040039062,207.69216918945312,447.9698791503906
raw_images,435.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\435.jpg,58.84150314331055,211.78839111328125,959.28662109375,626.9049682617188,900.4451179504395,415.1165771484375
raw_images,436.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\436.jpg,168.67819213867188,170.0762939453125,577.9472045898438,867.0,409.2690124511719,696.9237060546875
raw_images,437.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\437.jpg,104.52009582519531,160.68875122070312,431.70281982421875,480.0015869140625,327.18272399902344,319.3128356933594
raw_images,438.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\438.jpg,159.16183471679688,278.5545349121094,778.33984375,683.9135131835938,619.1780090332031,405.3589782714844
raw_images,438.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\438.jpg,128.2930450439453,176.9153289794922,751.7592163085938,522.9176025390625,623.4661712646484,346.0022735595703
raw_images,439.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\439.jpg,72.18135070800781,190.1133575439453,791.372802734375,949.0184936523438,719.1914520263672,758.9051361083984
raw_images,440.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\440.jpg,261.5853271484375,147.6471710205078,627.1025390625,729.9215698242188,365.5172119140625,582.2743988037109
raw_images,441.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\441.jpg,327.4947814941406,274.9372863769531,1008.4308471679688,994.256591796875,680.9360656738281,719.3193054199219
raw_images,442.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\442.jpg,333.6853942871094,114.54086303710938,711.6383666992188,900.7076416015625,377.9529724121094,786.1667785644531
raw_images,442.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\442.jpg,353.514404296875,78.32742309570312,879.4432983398438,744.3837890625,525.9288940429688,666.0563659667969
raw_images,443.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\443.jpg,657.2461547851562,614.3910522460938,1370.9527587890625,1392.9913330078125,713.7066040039062,778.6002807617188
raw_images,443.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\443.jpg,230.59812927246094,218.68016052246094,599.9012451171875,830.2318115234375,369.30311584472656,611.5516510009766
raw_images,444.jpg,C:\Users\Alwan Fauzi\Documents\GitHub\finalfixpkl\Catfish_baby_images\444.jpg,110.3067855834961,350.3677673339844,880.5574340820312,829.1450805664062,770.2506484985352,478.7773132324219
